November 11	 2002	0.986972
November 12	 2002	0.98956
November 13	 2002	0.989071
November 14	 2002	0.991572
November 15	 2002	0.994431
November 18	 2002	0.991228
November 19	 2002	0.992654
November 20	 2002	0.997407
November 21	 2002	0.997855
November 22	 2002	0.99691
November 25	 2002	1.004369
November 26	 2002	1.007861
November 27	 2002	1.007252
November 28	 2002	1.009795
November 29	 2002	1.005581
December 2	 2002	1.005783
December 3	 2002	1.007151
December 4	 2002	1.004621
December 5	 2002	0.998353
December 6	 2002	0.998353
December 11	 2002	0.991424
December 12	 2002	0.991817
December 13	 2002	0.981643
December 16	 2002	0.97723
December 17	 2002	0.977899
December 18	 2002	0.972195
December 20	 2002	0.973236
December 27	 2002	0.963948
December 30	 2002	0.958451
December 31	 2002	0.956617
January 3	 2003	0.965204
January 6	 2003	0.958268
January 7	 2003	0.958176
January 8	 2003	0.959969
January 9	 2003	0.952608
January 10	 2003	0.953971
January 13	 2003	0.946566
January 14	 2003	0.948407
January 15	 2003	0.946029
January 16	 2003	0.947688
January 17	 2003	0.94193
January 21	 2003	0.938042
January 22	 2003	0.932662
January 23	 2003	0.932271
January 28	 2003	0.921744
January 29	 2003	0.924001
January 30	 2003	0.923105
January 31	 2003	0.927214
February 3	 2003	0.929714
February 4	 2003	0.932097
February 5	 2003	0.919836
February 6	 2003	0.927171
February 7	 2003	0.922637
February 8	 2003	0.922637
February 9	 2003	0.922637
February 10	 2003	0.924599
February 11	 2003	0.933227
February 12	 2003	0.930103
February 13	 2003	0.932357
February 14	 2003	0.92302
February 15	 2003	0.92302
February 16	 2003	0.92302
February 17	 2003	0.931923
February 18	 2003	0.932879
February 19	 2003	0.935322
February 20	 2003	0.930406
February 21	 2003	0.924599
February 22	 2003	0.924599
February 23	 2003	0.924599
February 24	 2003	0.931402
February 25	 2003	0.926097
February 26	 2003	0.929282
February 27	 2003	0.927257
February 28	 2003	0.927257
March 1	 2003	0.927257
March 2	 2003	0.927257
March 3	 2003	0.925797
March 4	 2003	0.918231
March 5	 2003	0.918274
March 6	 2003	0.911951
March 7	 2003	0.911951
March 8	 2003	0.911951
March 9	 2003	0.911951
March 10	 2003	0.907935
March 11	 2003	0.9042
March 12	 2003	0.906043
March 13	 2003	0.906043
March 14	 2003	0.927085
March 15	 2003	0.927085
March 16	 2003	0.927085
March 17	 2003	0.927085
March 18	 2003	0.927085
March 19	 2003	0.939585
March 20	 2003	0.945805
March 21	 2003	0.943085
March 22	 2003	0.943085
